region,vm_size,quota,regions_supporting_instance,family_series,vcpu,memory_gb
southafricanorth,Standard_B2s_v2,,34,Standard,2,8
southafricanorth,Standard_B2ts_v2,,34,Standard,2,1
southafricanorth,Standard_B32als_v2,,32,Standard,32,64
southafricanorth,Standard_B32as_v2,,32,Standard,32,128
southafricanorth,Standard_B32ls_v2,,34,Standard,32,64
southafricanorth,Standard_B32s_v2,,34,Standard,32,128
southafricanorth,Standard_B4als_v2,,32,Standard,4,8
southafricanorth,Standard_B4as_v2,,32,Standard,4,16
southafricanorth,Standard_B4ls_v2,,34,Standard,4,8
southafricanorth,Standard_B4ms,,35,Standard,4,16
southafricanorth,Standard_B4s_v2,,34,Standard,4,16
southafricanorth,Standard_B8als_v2,,32,Standard,8,16
southafricanorth,Standard_B8as_v2,,32,Standard,8,32
southafricanorth,Standard_B8ls_v2,,34,Standard,8,16
southafricanorth,Standard_B8ms,,35,Standard,8,32
southafricanorth,Standard_B8s_v2,,34,Standard,8,32
southafricanorth,Standard_D11_v2,,35,Standard,2,14
southafricanorth,Standard_D11_v2_Promo,,35,Standard,2,14
southafricanorth,Standard_D128lds_v6,,20,Standard,128,256
southafricanorth,Standard_D128s_v6,,20,Standard,128,512
southafricanorth,Standard_D12_v2,,35,Standard,4,28
southafricanorth,Standard_D12_v2_Promo,,35,Standard,4,28
southafricanorth,Standard_D13_v2,,35,Standard,8,56
southafricanorth,Standard_D13_v2_Promo,,35,Standard,8,56
southafricanorth,Standard_D14_v2,,35,Standard,16,112
southafricanorth,Standard_D14_v2_Promo,,35,Standard,16,112
southafricanorth,Standard_D15_v2,,35,Standard,20,140
southafricanorth,Standard_D16_v3,,35,Standard,16,64
southafricanorth,Standard_D16_v4,,35,Standard,16,64
southafricanorth,Standard_D16_v5,,34,Standard,16,64
southafricanorth,Standard_D16a_v4,,32,Standard,16,64
southafricanorth,Standard_D16ads_v5,,32,Standard,16,64
southafricanorth,Standard_D16ads_v6,,18,Standard,16,64
southafricanorth,Standard_D16alds_v6,,18,Standard,16,32
southafricanorth,Standard_D16als_v6,,18,Standard,16,32
southafricanorth,Standard_D16as_v4,,32,Standard,16,64
southafricanorth,Standard_D16as_v5,,32,Standard,16,64
southafricanorth,Standard_D16as_v6,,18,Standard,16,64
southafricanorth,Standard_D16d_v4,,35,Standard,16,64
southafricanorth,Standard_D16d_v5,,34,Standard,16,64
southafricanorth,Standard_D16ds_v4,,35,Standard,16,64
southafricanorth,Standard_D16ds_v5,,34,Standard,16,64
southafricanorth,Standard_D16lds_v5,,34,Standard,16,32
southafricanorth,Standard_D16lds_v6,,20,Standard,16,32
southafricanorth,Standard_D16ls_v5,,34,Standard,16,32
southafricanorth,Standard_D16s_v3,,35,Standard,16,64
southafricanorth,Standard_D16s_v4,,35,Standard,16,64
southafricanorth,Standard_D16s_v5,,34,Standard,16,64
southafricanorth,Standard_D16s_v6,,20,Standard,16,64
southafricanorth,Standard_D192s_v6,,5,Standard,192,768
southafricanorth,Standard_D1_v2,,35,Standard,1,3.5
southafricanorth,Standard_D2_v2,,35,Standard,2,7
southafricanorth,Standard_D2_v2_Promo,,35,Standard,2,7
southafricanorth,Standard_D2_v3,,35,Standard,2,8
southafricanorth,Standard_D2_v4,,35,Standard,2,8
southafricanorth,Standard_D2_v5,,34,Standard,2,8
southafricanorth,Standard_D2a_v4,,32,Standard,2,8
southafricanorth,Standard_D2ads_v5,,32,Standard,2,8
southafricanorth,Standard_D2ads_v6,,18,Standard,2,8
southafricanorth,Standard_D2alds_v6,,18,Standard,2,4
southafricanorth,Standard_D2als_v6,,18,Standard,2,4
southafricanorth,Standard_D2as_v4,,32,Standard,2,8
southafricanorth,Standard_D2as_v5,,32,Standard,2,8
southafricanorth,Standard_D2as_v6,,18,Standard,2,8
southafricanorth,Standard_D2d_v4,,35,Standard,2,8
southafricanorth,Standard_D2d_v5,,34,Standard,2,8
southafricanorth,Standard_D2ds_v4,,35,Standard,2,8
southafricanorth,Standard_D2ds_v5,,34,Standard,2,8
southafricanorth,Standard_D2lds_v5,,34,Standard,2,4
southafricanorth,Standard_D2lds_v6,,20,Standard,2,4
southafricanorth,Standard_D2ls_v5,,34,Standard,2,4
southafricanorth,Standard_D2s_v3,,35,Standard,2,8
southafricanorth,Standard_D2s_v4,,35,Standard,2,8
southafricanorth,Standard_D2s_v5,,34,Standard,2,8
southafricanorth,Standard_D2s_v6,,20,Standard,2,8
southafricanorth,Standard_D32_v3,,35,Standard,32,128
southafricanorth,Standard_D32_v4,,35,Standard,32,128
southafricanorth,Standard_D32_v5,,34,Standard,32,128
southafricanorth,Standard_D32a_v4,,32,Standard,32,128
southafricanorth,Standard_D32ads_v5,,32,Standard,32,128
southafricanorth,Standard_D32ads_v6,,18,Standard,32,128
southafricanorth,Standard_D32alds_v6,,18,Standard,32,64
southafricanorth,Standard_D32als_v6,,18,Standard,32,64
southafricanorth,Standard_D32as_v4,,32,Standard,32,128
southafricanorth,Standard_D32as_v5,,32,Standard,32,128
southafricanorth,Standard_D32as_v6,,18,Standard,32,128
southafricanorth,Standard_D32d_v4,,35,Standard,32,128
southafricanorth,Standard_D32d_v5,,34,Standard,32,128
southafricanorth,Standard_D32ds_v4,,35,Standard,32,128
southafricanorth,Standard_D32ds_v5,,34,Standard,32,128
southafricanorth,Standard_D32lds_v5,,34,Standard,32,64
southafricanorth,Standard_D32lds_v6,,20,Standard,32,64
southafricanorth,Standard_D32ls_v5,,34,Standard,32,64
southafricanorth,Standard_D32s_v3,,35,Standard,32,128
southafricanorth,Standard_D32s_v4,,35,Standard,32,128
southafricanorth,Standard_D32s_v5,,34,Standard,32,128
southafricanorth,Standard_D32s_v6,,20,Standard,32,128
southafricanorth,Standard_D3_v2,,35,Standard,4,14
southafricanorth,Standard_D3_v2_Promo,,35,Standard,4,14
southafricanorth,Standard_D48_v3,,35,Standard,48,192
southafricanorth,Standard_D48_v4,,35,Standard,48,192
southafricanorth,Standard_D48_v5,,34,Standard,48,192
southafricanorth,Standard_D48a_v4,,32,Standard,48,192
southafricanorth,Standard_D48ads_v5,,32,Standard,48,192
southafricanorth,Standard_D48ads_v6,,18,Standard,48,192
southafricanorth,Standard_D48alds_v6,,18,Standard,48,96
southafricanorth,Standard_D48als_v6,,18,Standard,48,96
southafricanorth,Standard_D48as_v4,,32,Standard,48,192
southafricanorth,Standard_D48as_v5,,32,Standard,48,192
southafricanorth,Standard_D48as_v6,,18,Standard,48,192
southafricanorth,Standard_D48d_v4,,35,Standard,48,192
southafricanorth,Standard_D48d_v5,,34,Standard,48,192
southafricanorth,Standard_D48ds_v4,,35,Standard,48,192
southafricanorth,Standard_D48ds_v5,,34,Standard,48,192
southafricanorth,Standard_D48lds_v5,,34,Standard,48,96
southafricanorth,Standard_D48lds_v6,,20,Standard,48,96
southafricanorth,Standard_D48ls_v5,,34,Standard,48,96
southafricanorth,Standard_D48s_v3,,35,Standard,48,192
southafricanorth,Standard_D48s_v4,,35,Standard,48,192
southafricanorth,Standard_D48s_v5,,34,Standard,48,192
southafricanorth,Standard_D48s_v6,,20,Standard,48,192
southafricanorth,Standard_D4_v2,,35,Standard,8,28
southafricanorth,Standard_D4_v2_Promo,,35,Standard,8,28
southafricanorth,Standard_D4_v3,,35,Standard,4,16
southafricanorth,Standard_D4_v4,,35,Standard,4,16
southafricanorth,Standard_D4_v5,,34,Standard,4,16
southafricanorth,Standard_D4a_v4,,32,Standard,4,16
southafricanorth,Standard_D4ads_v5,,32,Standard,4,16
southafricanorth,Standard_D4ads_v6,,18,Standard,4,16
southafricanorth,Standard_D4alds_v6,,18,Standard,4,8
southafricanorth,Standard_D4als_v6,,18,Standard,4,8
southafricanorth,Standard_D4as_v4,,32,Standard,4,16
southafricanorth,Standard_D4as_v5,,32,Standard,4,16
southafricanorth,Standard_D4as_v6,,18,Standard,4,16
southafricanorth,Standard_D4d_v4,,35,Standard,4,16
southafricanorth,Standard_D4d_v5,,34,Standard,4,16
southafricanorth,Standard_D4ds_v4,,35,Standard,4,16
southafricanorth,Standard_D4ds_v5,,34,Standard,4,16
southafricanorth,Standard_D4lds_v5,,34,Standard,4,8
southafricanorth,Standard_D4lds_v6,,20,Standard,4,8
southafricanorth,Standard_D4ls_v5,,34,Standard,4,8
southafricanorth,Standard_D4s_v3,,35,Standard,4,16
southafricanorth,Standard_D4s_v4,,35,Standard,4,16
southafricanorth,Standard_D4s_v5,,34,Standard,4,16
southafricanorth,Standard_D4s_v6,,20,Standard,4,16
southafricanorth,Standard_D5_v2,,35,Standard,16,56
southafricanorth,Standard_D5_v2_Promo,,35,Standard,16,56
southafricanorth,Standard_D64_v3,,35,Standard,64,256
southafricanorth,Standard_D64_v4,,35,Standard,64,256
southafricanorth,Standard_D64_v5,,34,Standard,64,256
southafricanorth,Standard_D64a_v4,,32,Standard,64,256
southafricanorth,Standard_D64ads_v5,,32,Standard,64,256
southafricanorth,Standard_D64ads_v6,,18,Standard,64,256
southafricanorth,Standard_D64alds_v6,,18,Standard,64,128
southafricanorth,Standard_D64als_v6,,18,Standard,64,128
southafricanorth,Standard_D64as_v4,,32,Standard,64,256
southafricanorth,Standard_D64as_v5,,32,Standard,64,256
southafricanorth,Standard_D64as_v6,,18,Standard,64,256
southafricanorth,Standard_D64d_v4,,35,Standard,64,256
southafricanorth,Standard_D64d_v5,,34,Standard,64,256
southafricanorth,Standard_D64ds_v4,,35,Standard,64,256
southafricanorth,Standard_D64ds_v5,,34,Standard,64,256
southafricanorth,Standard_D64lds_v5,,34,Standard,64,128
southafricanorth,Standard_D64lds_v6,,20,Standard,64,128
southafricanorth,Standard_D64ls_v5,,34,Standard,64,128
southafricanorth,Standard_D64s_v3,,35,Standard,64,256
southafricanorth,Standard_D64s_v4,,35,Standard,64,256
southafricanorth,Standard_D64s_v5,,34,Standard,64,256
southafricanorth,Standard_D64s_v6,,20,Standard,64,256
southafricanorth,Standard_D8_v3,,35,Standard,8,32
southafricanorth,Standard_D8_v4,,35,Standard,8,32
southafricanorth,Standard_D8_v5,,34,Standard,8,32
southafricanorth,Standard_D8a_v4,,32,Standard,8,32
southafricanorth,Standard_D8ads_v5,,32,Standard,8,32
southafricanorth,Standard_D8ads_v6,,18,Standard,8,32
southafricanorth,Standard_D8alds_v6,,18,Standard,8,16
southafricanorth,Standard_D8als_v6,,18,Standard,8,16
southafricanorth,Standard_D8as_v4,,32,Standard,8,32
southafricanorth,Standard_D8as_v5,,32,Standard,8,32
southafricanorth,Standard_D8as_v6,,18,Standard,8,32
southafricanorth,Standard_D8d_v4,,35,Standard,8,32
southafricanorth,Standard_D8d_v5,,34,Standard,8,32
southafricanorth,Standard_D8ds_v4,,35,Standard,8,32
southafricanorth,Standard_D8ds_v5,,34,Standard,8,32
southafricanorth,Standard_D8lds_v5,,34,Standard,8,16
southafricanorth,Standard_D8lds_v6,,20,Standard,8,16
southafricanorth,Standard_D8ls_v5,,34,Standard,8,16
southafricanorth,Standard_D8s_v3,,35,Standard,8,32
southafricanorth,Standard_D8s_v4,,35,Standard,8,32
southafricanorth,Standard_D8s_v5,,34,Standard,8,32
southafricanorth,Standard_D8s_v6,,20,Standard,8,32
southafricanorth,Standard_D96_v5,,34,Standard,96,384
southafricanorth,Standard_D96a_v4,,32,Standard,96,384
southafricanorth,Standard_D96ads_v5,,32,Standard,96,384
southafricanorth,Standard_D96ads_v6,,18,Standard,96,384
southafricanorth,Standard_D96alds_v6,,18,Standard,96,192
southafricanorth,Standard_D96als_v6,,18,Standard,96,192
southafricanorth,Standard_D96as_v4,,32,Standard,96,384
southafricanorth,Standard_D96as_v5,,32,Standard,96,384
southafricanorth,Standard_D96as_v6,,18,Standard,96,384
southafricanorth,Standard_D96d_v5,,34,Standard,96,384
southafricanorth,Standard_D96ds_v5,,34,Standard,96,384
southafricanorth,Standard_D96lds_v5,,34,Standard,96,192
southafricanorth,Standard_D96lds_v6,,20,Standard,96,192
southafricanorth,Standard_D96ls_v5,,34,Standard,96,192
southafricanorth,Standard_D96s_v5,,34,Standard,96,384
southafricanorth,Standard_D96s_v6,,20,Standard,96,384
southafricanorth,Standard_DS11-1_v2,,35,Standard,2,14
southafricanorth,Standard_DS11_v2,,35,Standard,2,14
southafricanorth,Standard_DS11_v2_Promo,,35,Standard,2,14
southafricanorth,Standard_DS12-1_v2,,35,Standard,4,28
southafricanorth,Standard_DS12-2_v2,,35,Standard,4,28
southafricanorth,Standard_DS12_v2,,35,Standard,4,28
southafricanorth,Standard_DS12_v2_Promo,,35,Standard,4,28
southafricanorth,Standard_DS13-2_v2,,35,Standard,8,56
southafricanorth,Standard_DS13-4_v2,,35,Standard,8,56
southafricanorth,Standard_DS13_v2,,35,Standard,8,56
southafricanorth,Standard_DS13_v2_Promo,,35,Standard,8,56
southafricanorth,Standard_DS14-4_v2,,35,Standard,16,112
southafricanorth,Standard_DS14-8_v2,,35,Standard,16,112
southafricanorth,Standard_DS14_v2,,35,Standard,16,112
southafricanorth,Standard_DS14_v2_Promo,,35,Standard,16,112
southafricanorth,Standard_DS15_v2,,35,Standard,20,140
southafricanorth,Standard_DS1_v2,,35,Standard,1,3.5
southafricanorth,Standard_DS2_v2,,35,Standard,2,7
southafricanorth,Standard_DS2_v2_Promo,,35,Standard,2,7
southafricanorth,Standard_DS3_v2,,35,Standard,4,14
southafricanorth,Standard_DS3_v2_Promo,,35,Standard,4,14
southafricanorth,Standard_DS4_v2,,35,Standard,8,28
southafricanorth,Standard_DS4_v2_Promo,,35,Standard,8,28
southafricanorth,Standard_DS5_v2,,35,Standard,16,56
southafricanorth,Standard_DS5_v2_Promo,,35,Standard,16,56
southafricanorth,Standard_E104i_v5,,34,Standard,104,672
southafricanorth,Standard_E104id_v5,,34,Standard,104,672
southafricanorth,Standard_E104ids_v5,,34,Standard,104,672
southafricanorth,Standard_E104is_v5,,34,Standard,104,672
southafricanorth,Standard_E112iads_v5,,32,Standard,112,672
southafricanorth,Standard_E112ias_v5,,32,Standard,112,672
southafricanorth,Standard_E112ibds_v5,,34,Standard,112,672
southafricanorth,Standard_E112ibs_v5,,34,Standard,112,672
southafricanorth,Standard_E16-4ads_v5,,32,Standard,16,128
southafricanorth,Standard_E16-4as_v4,,32,Standard,16,128
southafricanorth,Standard_E16-4as_v5,,32,Standard,16,128
southafricanorth,Standard_E16-4ds_v4,,35,Standard,16,128
southafricanorth,Standard_E16-4ds_v5,,34,Standard,16,128
southafricanorth,Standard_E16-4ds_v6,,20,Standard,16,128
southafricanorth,Standard_E16-4s_v3,,35,Standard,16,128
southafricanorth,Standard_E16-4s_v4,,35,Standard,16,128
southafricanorth,Standard_E16-4s_v5,,34,Standard,16,128
southafricanorth,Standard_E16-4s_v6,,20,Standard,16,128
southafricanorth,Standard_E16-8ads_v5,,32,Standard,16,128
southafricanorth,Standard_E16-8as_v4,,32,Standard,16,128
southafricanorth,Standard_E16-8as_v5,,32,Standard,16,128
southafricanorth,Standard_E16-8ds_v4,,35,Standard,16,128
southafricanorth,Standard_E16-8ds_v5,,34,Standard,16,128
southafricanorth,Standard_E16-8ds_v6,,20,Standard,16,128
southafricanorth,Standard_E16-8s_v3,,35,Standard,16,128
southafricanorth,Standard_E16-8s_v4,,35,Standard,16,128
southafricanorth,Standard_E16-8s_v5,,34,Standard,16,128
southafricanorth,Standard_E16-8s_v6,,20,Standard,16,128
southafricanorth,Standard_E16_v3,,35,Standard,16,128
southafricanorth,Standard_E16_v4,,35,Standard,16,128
southafricanorth,Standard_E16_v5,,34,Standard,16,128
southafricanorth,Standard_E16a_v4,,32,Standard,16,128
southafricanorth,Standard_E16ads_v5,,32,Standard,16,128
southafricanorth,Standard_E16ads_v6,,18,Standard,16,128
southafricanorth,Standard_E16as_v4,,32,Standard,16,128
southafricanorth,Standard_E16as_v5,,32,Standard,16,128
southafricanorth,Standard_E16as_v6,,18,Standard,16,128
southafricanorth,Standard_E16bds_v5,,34,Standard,16,128
southafricanorth,Standard_E16bs_v5,,34,Standard,16,128
southafricanorth,Standard_E16d_v4,,35,Standard,16,128
southafricanorth,Standard_E16d_v5,,34,Standard,16,128
southafricanorth,Standard_E16ds_v4,,35,Standard,16,128
southafricanorth,Standard_E16ds_v5,,34,Standard,16,128
southafricanorth,Standard_E16ds_v6,,20,Standard,16,128
southafricanorth,Standard_E16s_v3,,35,Standard,16,128
southafricanorth,Standard_E16s_v4,,35,Standard,16,128
southafricanorth,Standard_E16s_v5,,34,Standard,16,128
southafricanorth,Standard_E16s_v6,,20,Standard,16,128
southafricanorth,Standard_E20_v3,,35,Standard,20,160
southafricanorth,Standard_E20_v4,,35,Standard,20,160
southafricanorth,Standard_E20_v5,,34,Standard,20,160
southafricanorth,Standard_E20a_v4,,32,Standard,20,160
southafricanorth,Standard_E20ads_v5,,32,Standard,20,160
southafricanorth,Standard_E20ads_v6,,18,Standard,20,160
southafricanorth,Standard_E20as_v4,,32,Standard,20,160
southafricanorth,Standard_E20as_v5,,32,Standard,20,160
southafricanorth,Standard_E20as_v6,,18,Standard,20,160
southafricanorth,Standard_E20d_v4,,35,Standard,20,160
southafricanorth,Standard_E20d_v5,,34,Standard,20,160
southafricanorth,Standard_E20ds_v4,,35,Standard,20,160
southafricanorth,Standard_E20ds_v5,,34,Standard,20,160
southafricanorth,Standard_E20ds_v6,,20,Standard,20,160
southafricanorth,Standard_E20s_v3,,35,Standard,20,160
southafricanorth,Standard_E20s_v4,,35,Standard,20,160
southafricanorth,Standard_E20s_v5,,34,Standard,20,160
southafricanorth,Standard_E20s_v6,,20,Standard,20,160
southafricanorth,Standard_E2_v3,,35,Standard,2,16
southafricanorth,Standard_E2_v4,,35,Standard,2,16
southafricanorth,Standard_E2_v5,,34,Standard,2,16
southafricanorth,Standard_E2a_v4,,32,Standard,2,16
southafricanorth,Standard_E2ads_v5,,32,Standard,2,16
southafricanorth,Standard_E2ads_v6,,18,Standard,2,16
southafricanorth,Standard_E2as_v4,,32,Standard,2,16
southafricanorth,Standard_E2as_v5,,32,Standard,2,16
southafricanorth,Standard_E2as_v6,,18,Standard,2,16
southafricanorth,Standard_E2bds_v5,,34,Standard,2,16
southafricanorth,Standard_E2bs_v5,,34,Standard,2,16
southafricanorth,Standard_E2d_v4,,35,Standard,2,16
southafricanorth,Standard_E2d_v5,,34,Standard,2,16
southafricanorth,Standard_E2ds_v4,,35,Standard,2,16
southafricanorth,Standard_E2ds_v5,,34,Standard,2,16
southafricanorth,Standard_E2ds_v6,,20,Standard,2,16
southafricanorth,Standard_E2s_v3,,35,Standard,2,16
southafricanorth,Standard_E2s_v4,,35,Standard,2,16
southafricanorth,Standard_E2s_v5,,34,Standard,2,16
southafricanorth,Standard_E2s_v6,,20,Standard,2,16
southafricanorth,Standard_E32-16ads_v5,,32,Standard,32,256
southafricanorth,Standard_E32-16as_v4,,32,Standard,32,256
southafricanorth,Standard_E32-16as_v5,,32,Standard,32,256
southafricanorth,Standard_E32-16ds_v4,,35,Standard,32,256
southafricanorth,Standard_E32-16ds_v5,,34,Standard,32,256
southafricanorth,Standard_E32-16ds_v6,,20,Standard,32,256
southafricanorth,Standard_E32-16s_v3,,35,Standard,32,256
southafricanorth,Standard_E32-16s_v4,,35,Standard,32,256
southafricanorth,Standard_E32-16s_v5,,34,Standard,32,256
southafricanorth,Standard_E32-16s_v6,,20,Standard,32,256
southafricanorth,Standard_E32-8ads_v5,,32,Standard,32,256
southafricanorth,Standard_E32-8as_v4,,32,Standard,32,256
southafricanorth,Standard_E32-8as_v5,,32,Standard,32,256
southafricanorth,Standard_E32-8ds_v4,,35,Standard,32,256
southafricanorth,Standard_E32-8ds_v5,,34,Standard,32,256
southafricanorth,Standard_E32-8ds_v6,,20,Standard,32,256
southafricanorth,Standard_E32-8s_v3,,35,Standard,32,256
southafricanorth,Standard_E32-8s_v4,,35,Standard,32,256
southafricanorth,Standard_E32-8s_v5,,34,Standard,32,256
southafricanorth,Standard_E32-8s_v6,,20,Standard,32,256
southafricanorth,Standard_E32_v3,,35,Standard,32,256
southafricanorth,Standard_E32_v4,,35,Standard,32,256
southafricanorth,Standard_E32_v5,,34,Standard,32,256
southafricanorth,Standard_E32a_v4,,32,Standard,32,256
southafricanorth,Standard_E32ads_v5,,32,Standard,32,256
southafricanorth,Standard_E32ads_v6,,18,Standard,32,256
southafricanorth,Standard_E32as_v4,,32,Standard,32,256
southafricanorth,Standard_E32as_v5,,32,Standard,32,256
southafricanorth,Standard_E32as_v6,,18,Standard,32,256
southafricanorth,Standard_E32bds_v5,,34,Standard,32,256
southafricanorth,Standard_E32bs_v5,,34,Standard,32,256
southafricanorth,Standard_E32d_v4,,35,Standard,32,256
southafricanorth,Standard_E32d_v5,,34,Standard,32,256
southafricanorth,Standard_E32ds_v4,,35,Standard,32,256
southafricanorth,Standard_E32ds_v5,,34,Standard,32,256
southafricanorth,Standard_E32ds_v6,,20,Standard,32,256
southafricanorth,Standard_E32s_v3,,35,Standard,32,256
southafricanorth,Standard_E32s_v4,,35,Standard,32,256
southafricanorth,Standard_E32s_v5,,34,Standard,32,256
southafricanorth,Standard_E32s_v6,,20,Standard,32,256
southafricanorth,Standard_E4-2ads_v5,,32,Standard,4,32
southafricanorth,Standard_E4-2as_v4,,32,Standard,4,32
southafricanorth,Standard_E4-2as_v5,,32,Standard,4,32
southafricanorth,Standard_E4-2ds_v4,,35,Standard,4,32
southafricanorth,Standard_E4-2ds_v5,,34,Standard,4,32
southafricanorth,Standard_E4-2ds_v6,,15,Standard,4,32
southafricanorth,Standard_E4-2s_v3,,35,Standard,4,32
southafricanorth,Standard_E4-2s_v4,,35,Standard,4,32
southafricanorth,Standard_E4-2s_v5,,34,Standard,4,32
southafricanorth,Standard_E4-2s_v6,,20,Standard,4,32
southafricanorth,Standard_E48_v3,,35,Standard,48,384
southafricanorth,Standard_E48_v4,,34,Standard,48,384
southafricanorth,Standard_E48_v5,,34,Standard,48,384
southafricanorth,Standard_E48a_v4,,32,Standard,48,384
southafricanorth,Standard_E48ads_v5,,32,Standard,48,384
southafricanorth,Standard_E48ads_v6,,18,Standard,48,384
southafricanorth,Standard_E48as_v4,,32,Standard,48,384
southafricanorth,Standard_E48as_v5,,32,Standard,48,384
southafricanorth,Standard_E48as_v6,,18,Standard,48,384
southafricanorth,Standard_E48bds_v5,,34,Standard,48,384
southafricanorth,Standard_E48bs_v5,,34,Standard,48,384
southafricanorth,Standard_E48d_v4,,34,Standard,48,384
southafricanorth,Standard_E48d_v5,,34,Standard,48,384
southafricanorth,Standard_E48ds_v4,,34,Standard,48,384
southafricanorth,Standard_E48ds_v5,,34,Standard,48,384
southafricanorth,Standard_E48ds_v6,,20,Standard,48,384
southafricanorth,Standard_E48s_v3,,35,Standard,48,384
southafricanorth,Standard_E48s_v4,,34,Standard,48,384
